Unnamed: 0,image_name,embedding
29755,109629.png,"[ 0.05539581 -0.18425457  0.16651091 -0.04277689  0.12186122 -0.22621462
  0.18499082 -0.20195673  0.08758055 -0.31621188  0.22021084 -0.01333509
  0.09236985  0.3755526  -0.26857105  0.40829426 -0.35203397 -0.14135842
  0.26508242  0.2202161  -0.01888627  0.13662618 -0.07802752  0.21152873
  0.13587573  0.13826323  0.27334476  0.21313633  0.19250597  0.17602041
 -0.33469266  0.19149655]"
141364,61509.png,"[ 4.45207022e-02 -9.80787873e-02  2.95556039e-01  3.44676152e-02
  3.31057072e-01  2.17395797e-01 -6.93006143e-02 -1.97401300e-01
 -1.10648321e-02  2.28558443e-02 -2.14571759e-01 -1.67333670e-02
  2.48510465e-01  2.86232680e-04 -2.48924084e-02  1.67731076e-01
 -2.93497294e-01  8.30798894e-02  2.50645638e-01  9.05832089e-03
 -1.09195128e-01  2.37259448e-01  1.55644789e-01 -3.36500909e-03
  1.55161517e-02  2.47923449e-01  2.00895816e-02  1.13519125e-01
  5.11669740e-02  5.88067472e-02 -2.36983448e-01 -8.11831374e-03]"
219192,99922.png,"[-0.12980054 -0.10005498  0.1991125   0.04391408  0.09797618  0.24935883
 -0.1588667   0.23422922 -0.03261008  0.05304837 -0.12522186  0.00741038
  0.10507746 -0.13916068  0.07727405 -0.04429905 -0.11103911  0.13050751
  0.07668261  0.04321617 -0.33217895 -0.10684459  0.4000845  -0.16942887
  0.00448931  0.07211078 -0.05040319 -0.1274225  -0.04261818 -0.0174919
  0.01772688  0.05847261]"
140871,60865.png,"[-0.21726765  0.02078832 -0.12258275 -0.00389028 -0.08493276  0.04743987
 -0.1256226   0.16152188 -0.05837126 -0.04772806 -0.22914355  0.15741995
 -0.22123836  0.0594021   0.17585942 -0.02634297  0.01269608 -0.30522752
 -0.10072549  0.07217015 -0.01470658 -0.10932914  0.14494102 -0.16450514
  0.08678371 -0.10271835 -0.09117388  0.00151759  0.04266728  0.16414997
  0.16514565 -0.06113823]"
154293,79188.png,"[-0.11314583 -0.19029951  0.08813766  0.31436282 -0.01587478  0.12639481
  0.20580132  0.04112028 -0.02849006  0.09832719  0.11060473  0.13217732
 -0.23377556  0.17345445 -0.00680819  0.10568297 -0.09921896 -0.18039742
  0.06223232  0.13463101 -0.05373632 -0.05778554  0.09400231 -0.00750901
 -0.07055382  0.15893424  0.04674203 -0.1107512  -0.13724567  0.09537957
 -0.08488851 -0.325524  ]"
13359,218100.png,"[-0.46469057  0.38086876 -0.2124051   0.30995446 -0.5803784   0.66393787
 -0.3463355   0.5349413  -0.3570892   0.51126134 -0.3049199   0.20879483
 -0.4726498  -0.5315775   0.6488923  -0.23700368  0.16534775  0.29643792
 -0.45205718 -0.41050917 -0.40770978 -0.37623045  0.46416423 -0.1935873
 -0.2707413  -0.30816045 -0.10210285 -0.4871216  -0.33815652 -0.17544058
  0.41575786 -0.42566016]"
13112,215763.png,"[-0.31730247 -0.04705825 -0.00643274  0.02608588 -0.08259171  0.20673195
 -0.05228711  0.39647943 -0.03641799 -0.03889674 -0.15928298  0.07361653
 -0.12745833  0.12007353  0.34053317 -0.18365636 -0.05365105  0.24302693
 -0.08395912 -0.26869273 -0.03748142 -0.0995258   0.34167388  0.02200363
 -0.03654201  0.04750841  0.02166864 -0.10905982 -0.14810944  0.08491073
  0.26079595 -0.17298898]"
175089,205185.png,"[-0.20685509  0.45458627 -0.05617242 -0.00732844 -0.08030651  0.5247457
 -0.27588567  0.384745   -0.29892206  0.37556908 -0.21890764  0.1646991
 -0.25611973 -0.26296687  0.26220506 -0.39608333  0.20150988  0.3108729
 -0.09938885 -0.02956709 -0.23909906 -0.35855645  0.29045752 -0.2824782
  0.03998626 -0.25561666 -0.3155325  -0.1988236  -0.30882037 -0.26987928
  0.22999002 -0.35660517]"
39134,122416.png,"[ 0.14064282 -0.10918863  0.14661245 -0.0812479   0.26839465 -0.1459164
 -0.09133416  0.0011233   0.06776258 -0.16996205 -0.01351494 -0.29774675
  0.3144593   0.26905763 -0.04045442 -0.05245971 -0.30675143 -0.06534122
  0.2501237  -0.10058351  0.01920124  0.37013015 -0.20191     0.18013807
 -0.17283826  0.3216662   0.10664539 -0.0964193  -0.03492196 -0.02171656
 -0.36876652 -0.01147104]"
27239,10620.png,"[ 0.14176187 -0.40930715  0.2924948  -0.22867103  0.1768913  -0.0413499
  0.26977524 -0.10543382  0.42053163 -0.3263194   0.17271554 -0.14541246
  0.22453858  0.43791932 -0.08357244  0.23285654 -0.45329309 -0.58707494
  0.26780382  0.28474864  0.04323999  0.24804607  0.03880288  0.08088473
  0.21176726  0.3689482   0.17973508 -0.06932809  0.47789443  0.07437788
 -0.08599237  0.16823725]"
53962,142448.png,"[ 0.28075582 -0.25264746  0.29312763 -0.3092693   0.23652111 -0.20861924
  0.12164861 -0.38402957  0.36460388 -0.36907607  0.19112377 -0.199772
  0.16434322  0.30374566 -0.20163949  0.2396166  -0.40925553 -0.2861085
  0.13991277  0.24955034  0.0180964   0.46481025 -0.16227822  0.26958284
  0.34684518  0.35456982  0.17416456  0.14079182  0.07891826  0.39776692
 -0.19357254 -0.03680004]"
38248,121227.png,"[ 0.28325355 -0.39326254  0.37779316 -0.36317587  0.53407735 -0.07451454
  0.12547685 -0.1316033   0.24878271 -0.3065468   0.20411742 -0.23876244
  0.18895592  0.6289297  -0.39124575  0.21573244 -0.5472305  -0.25919792
  0.16343933  0.44941628  0.04666848  0.45057714 -0.28158572  0.45839152
  0.34917706  0.5293692   0.2690733   0.07031822  0.3378537   0.44512302
 -0.5456356   0.489364  ]"
107268,214280.png,"[-0.35108835 -0.09287697  0.01680735  0.02314768 -0.15863061  0.2587742
 -0.29751447  0.17736298 -0.19291338  0.08344033 -0.18510444  0.13828492
 -0.17343709 -0.08727631  0.35625097 -0.02910452 -0.02307844  0.2372071
 -0.30809167 -0.1865173  -0.16297026  0.03313541  0.29416072 -0.20381643
  0.01228636 -0.10761615  0.01421965 -0.08268045 -0.19883786 -0.11439008
  0.18745627 -0.20111002]"
16561,47968.png,"[-0.03277625  0.01244543  0.0419519  -0.09713495  0.12536065  0.17361851
 -0.02561098  0.02939544 -0.02833395  0.03528631 -0.19296715 -0.08829119
 -0.11080638 -0.19979408  0.10282052 -0.18756402 -0.09220736  0.10827284
  0.12936571 -0.09784217 -0.22215942 -0.01887274  0.0330697  -0.06587528
 -0.12745662 -0.06746925  0.07468566  0.03498674 -0.19028345 -0.02042143
  0.29582894 -0.09169248]"
34289,115817.png,"[ 0.40545937 -0.2650515   0.20452459 -0.07397744  0.24926807 -0.2091057
  0.13986275 -0.09725031  0.15766267 -0.25342423  0.20577295 -0.08694249
  0.32836103  0.30057725 -0.16082963  0.36311254 -0.5198247  -0.44856197
  0.6209118   0.30630463  0.0759394   0.5849564  -0.07013015  0.1415335
  0.37553447  0.5384319   0.23647311  0.3972113   0.1159927   0.19962431
 -0.26971677  0.22879782]"
158733,85212.png,"[ 0.51765746 -0.50386804  0.5579437  -0.51555264  0.54045695 -0.44116896
  0.31132886 -0.44951782  0.17084798 -0.9490005   0.6284624  -0.50370944
  0.7048967   0.5407206  -0.53715366  0.69292706 -0.6737262  -0.43088698
  0.59037906  0.52276784  0.38868576  0.9504291  -0.56049335  0.5607967
  0.28897396  0.9472664   0.48835328  0.32498586  0.35764262  0.5823972
 -0.7642664   0.64899063]"
170388,116344.png,"[-0.33266565  0.14336328 -0.21043196  0.02934452 -0.19707082  0.18831176
 -0.2559109   0.10967961 -0.3249857   0.23530619 -0.2858219   0.18351334
 -0.06240819 -0.09996575  0.2686541  -0.157818    0.19160043  0.12671214
 -0.01746485 -0.2713616  -0.33684856 -0.39195588  0.2567623  -0.18977366
 -0.21894352 -0.25806427 -0.02510938 -0.22526126 -0.54075    -0.16408248
  0.08548567 -0.25794545]"
113529,23981.png,"[ 0.5026234  -0.5356417   0.48831972 -0.35132897  0.32491982 -0.4223385
  0.48131725 -0.21219793  0.2899583  -0.36644027  0.43073326 -0.29443136
  0.20825875  0.6806485  -0.5801136   0.20296678 -0.49592718 -0.4455859
  0.48634037  0.42244592  0.37663016  0.43387422 -0.09888881  0.36920166
  0.49568015  0.52988726  0.11836754  0.25197205  0.14969382  0.4039144
 -0.5864105   0.44628274]"
7158,161001.png,"[-0.6083371   0.4582031  -0.26994935  0.5864027  -0.62712723  0.31398904
 -0.5131495   0.37600917 -0.24852805  0.35604963 -0.2609582   0.42501011
 -0.34890625 -0.29771754  0.5766419  -0.4358915   0.08480661  0.31614137
 -0.4058195  -0.47009847 -0.43215895 -0.5545291   0.4622441  -0.41627848
 -0.15857147 -0.3733763  -0.43906283 -0.28671846 -0.49130565 -0.33265153
  0.6783212  -0.4651353 ]"
64298,156463.png,"[ 0.3720528  -0.18274502  0.5277885  -0.29580832  0.2975157  -0.44565937
  0.5371919  -0.37327743  0.5016402  -0.555633    0.34922564 -0.19056085
  0.4121617   0.50439095 -0.4281152   0.45022702 -0.6348112  -0.40747255
  0.38977507  0.3151746   0.45221636  0.44278663 -0.5134714   0.32402384
  0.29805127  0.629862    0.64545953  0.32588562  0.39926493  0.382141
 -0.77580446  0.5528131 ]"
40133,123782.png,"[ 0.23412189 -0.10817689 -0.07788444 -0.16422345  0.11347994 -0.26161566
  0.03742007 -0.15154524  0.00557717 -0.13667399  0.38825536 -0.14918771
  0.07269524  0.015228    0.08167949  0.24048662 -0.28960368 -0.11153094
  0.17239787  0.1668835   0.34360033  0.14725749  0.0763768   0.04219056
  0.03335495  0.1819697   0.1724219   0.05675152  0.20607539  0.06670843
 -0.34147108  0.07757055]"
43097,127808.png,"[ 0.392448   -0.51477987  0.6555637  -0.60568625  0.46138942 -0.39270267
  0.46976876 -0.44962803  0.5352947  -0.4392001   0.41444916 -0.39772052
  0.43625817  0.5248644  -0.25709924  0.5086238  -0.17600308 -0.43970293
  0.11728476  0.36400372  0.15436515  0.7400531  -0.1987858   0.37362862
  0.43634957  0.5551272   0.42948335  0.22061463  0.18368377  0.5222808
 -0.6739313   0.41939077]"
200997,214462.png,"[ 0.2097661  -0.5613418   0.2729985  -0.37738496  0.2938074   0.06048677
  0.55806464 -0.35415912  0.46645096 -0.14001894  0.32248855 -0.44289702
  0.22630335  0.33071065 -0.24536791  0.3805895  -0.3987172  -0.5006891
 -0.00124558  0.12461942  0.5309964   0.51736987 -0.43092227  0.36584464
  0.36014628  0.32500353  0.28744382  0.43525282  0.35269356  0.3939527
 -0.64027715  0.06275738]"
187668,142436.png,"[ 0.44109446 -0.10313439  0.19373149 -0.22778049  0.11368173 -0.09160476
  0.14286365 -0.15243997 -0.02383136 -0.18052378  0.18959534 -0.06748884
  0.19134793  0.01776251 -0.17329273  0.5117778  -0.28489596 -0.40322506
  0.19453928  0.01383794  0.25719172  0.4986803  -0.054496    0.04785318
  0.2704895   0.557232    0.22676551  0.19129983  0.00834131  0.17243539
 -0.20415676  0.25906786]"
162188,89937.png,"[ 0.27236387 -0.32888758  0.2599973  -0.08006934  0.12189874  0.00579075
 -0.11380465 -0.04500861  0.22653799 -0.46736106  0.16045387 -0.324059
  0.12410486  0.2683438  -0.21229391  0.04399196 -0.37052143 -0.25782576
  0.20743383  0.13021922  0.06021237  0.26018637 -0.1082432   0.43875843
  0.36321154  0.0185125   0.284747   -0.05550759  0.07837576  0.14726274
 -0.36518964  0.32393947]"
145568,67144.png,"[ 0.21654895 -0.5372533   0.06608699 -0.4323371   0.42779636 -0.21970361
  0.20393579 -0.31802386  0.02958167 -0.27839172  0.0935366  -0.33551922
  0.32443628  0.53374314 -0.14977653  0.10500857 -0.29496294 -0.3830902
  0.1449867   0.25997233  0.3000378   0.43618792 -0.2632452   0.03610341
  0.15791768  0.35087287  0.3157362   0.14105573  0.21984456  0.13489892
 -0.43077374  0.23033027]"
137196,55909.png,"[ 0.54188865 -0.38865468  0.24675682 -0.4729911   0.4336111  -0.47682053
  0.23991336 -0.16035171  0.4677381  -0.25772643  0.3917393  -0.3262841
  0.23764478  0.55712223 -0.33492613  0.20099828 -0.434601   -0.37599736
  0.29784772  0.33956936  0.13617364  0.54500544 -0.18512361  0.12723853
  0.33454216  0.68574154  0.35649264  0.23913199  0.2457002   0.35668927
 -0.28101012  0.5594286 ]"
10356,191381.png,"[-0.19579118  0.33091736 -0.19191763  0.25930178 -0.1617513   0.24292725
 -0.4587447   0.21444719 -0.16882753  0.1970762  -0.20926647  0.32182196
  0.01274422 -0.22114512  0.13850111 -0.33866787  0.09774128  0.23407786
 -0.06535148 -0.29396352 -0.28265798  0.01973381  0.3596362  -0.25558576
 -0.08981135 -0.33546215 -0.1121248  -0.3489339  -0.21941309 -0.18357587
  0.08566168 -0.33932534]"
3553,129667.png,"[-0.11445968 -0.07807639 -0.13157153 -0.16738173 -0.19974446  0.0300992
  0.01634902  0.03960912  0.002851    0.1967259   0.1350132  -0.05903574
  0.01558591 -0.03244671  0.05221751  0.02798269  0.05140423 -0.28797382
 -0.18855838 -0.04950063 -0.11620811 -0.02496935  0.15826641 -0.05884925
  0.08393843  0.1190047  -0.01143336 -0.10381585 -0.10068741 -0.11908893
  0.01701435  0.07658667]"
40044,123654.png,"[ 0.4276773  -0.26945025  0.51924384 -0.48646623  0.18364021 -0.20170668
  0.11376784 -0.32042453  0.2235278  -0.44146016  0.00933661 -0.05533502
  0.13847181  0.67792124 -0.3270221   0.27804917 -0.42101905 -0.7120997
  0.1557358   0.5186394   0.26118776  0.32490897 -0.34218487  0.3109991
  0.30009136  0.24848065  0.34583113  0.3342868   0.37264985  0.42810243
 -0.65022165  0.19137211]"
18335,63269.png,"[ 0.26255512 -0.5461237   0.0433922  -0.10508801  0.21148966 -0.15197292
  0.4400559  -0.10050534  0.16007428 -0.12159114  0.2079354   0.02893515
  0.10545775  0.33712542 -0.2688504   0.17139241 -0.38449386  0.11840147
  0.14320618  0.14839593  0.08079226 -0.04193459  0.14129531  0.231263
  0.19869533  0.2140669  -0.05800031  0.3192291   0.3464471   0.23966625
 -0.40033773  0.13353476]"
186971,138748.png,"[-0.2971076  -0.14918183  0.02414799 -0.10655265 -0.07556091  0.15473741
 -0.03592751 -0.03382834 -0.10806593  0.03360241 -0.01461713 -0.03245917
 -0.06978901  0.10489294  0.00855412  0.16148919  0.03153081 -0.23602705
  0.09993543 -0.17625913 -0.05776881  0.13511111  0.245494    0.09392159
  0.03050274  0.0039729  -0.12338382  0.1069017  -0.00153926 -0.3014928
  0.04983961  0.02741418]"
55457,144478.png,"[ 0.28879383 -0.15624882 -0.14875802 -0.04584828 -0.12886225  0.11725787
  0.15747379  0.04685729  0.09399234 -0.22228804  0.20638151 -0.04524896
 -0.07648458  0.2473861  -0.03692805  0.02464763 -0.11082881  0.09580128
 -0.0205589   0.19867116 -0.14206526  0.07948633  0.07831397  0.16023035
  0.22975193  0.29096958 -0.21955486  0.21907482  0.13217673  0.00826093
 -0.03881781  0.27721298]"
125919,40767.png,"[ 0.37659568 -0.07281911  0.33890823 -0.11924017  0.22270991 -0.42210996
  0.26931164 -0.39109334  0.19931762 -0.2644092   0.2111045  -0.31590405
  0.07638644  0.31371713 -0.4817197   0.2926839  -0.31105277 -0.3968774
  0.11770586  0.39337963  0.5478158   0.27340695 -0.37763247  0.27116004
  0.18767986  0.29400828  0.34949145  0.31297103  0.23290133  0.21356684
 -0.28752273  0.36162436]"
36667,119060.png,"[ 0.21888532 -0.16682763  0.11230376 -0.21500175  0.14223196 -0.18587027
  0.18005417 -0.16896383  0.19923799 -0.3133352   0.18312915 -0.07321803
  0.08031881  0.16240107  0.05557707 -0.07303418 -0.10318468 -0.26023704
 -0.02297677 -0.06071163  0.16552705  0.12203982 -0.14716387  0.32417133
  0.04498862 -0.0544638  -0.08193453  0.00795549  0.02083399  0.04047051
 -0.25416067  0.00813983]"
144364,6552.png,"[ 0.19212377 -0.059489    0.21337952 -0.07983048  0.21736713  0.21001185
 -0.00707709  0.20340036  0.26780677  0.10056163  0.18922876 -0.07304738
  0.04821359 -0.02167774 -0.08003598  0.03387078 -0.28450054 -0.02595081
  0.02405044  0.05217642 -0.07352099  0.2457321   0.24092038  0.12149763
  0.20355098  0.15401457  0.05039217 -0.01269081 -0.10400879 -0.14438604
 -0.03844381  0.0393717 ]"
23650,101229.png,"[ 0.13747971 -0.03037371 -0.06891899 -0.11623164  0.06637    -0.07263114
  0.05554665  0.07218082 -0.09808663 -0.16218002  0.04515606 -0.1903109
  0.18878098  0.22101791  0.10032879  0.11318077 -0.2294387  -0.04113066
 -0.14873375 -0.11251736 -0.08698115  0.04993644 -0.11433342 -0.01073076
 -0.08986425  0.08776159  0.19055285  0.12870866  0.12979607  0.05094967
  0.06370503  0.04448628]"
92607,194576.png,"[ 0.17555614 -0.31763065  0.15665428 -0.02995566  0.06050121 -0.31827986
  0.37893942 -0.15380982  0.36969188  0.00510209  0.3403206  -0.17865713
  0.264351    0.24986546 -0.03877032 -0.03784876 -0.11893883 -0.5495973
  0.14642741  0.18804047  0.27264133  0.32687214 -0.0319161   0.15928161
  0.2541177   0.23133378 -0.16216595  0.35280183  0.28942737  0.3579955
 -0.20037706  0.17247011]"
159537,86341.png,"[ 0.22474647 -0.49452874  0.32072127 -0.349851    0.22958818 -0.2644263
  0.2823515  -0.30708084  0.3494221  -0.19883901  0.23290245 -0.24202767
  0.21137713  0.47410655 -0.18488638  0.39595923 -0.2104487  -0.35544705
  0.40310326  0.46697906  0.30409     0.3882078  -0.29583508  0.42355433
  0.41755274  0.4675279   0.05544084  0.36552653  0.2823933   0.56843054
 -0.41125178  0.20091592]"
64714,156993.png,"[ 0.3179668  -0.22155571  0.35839418 -0.61106855  0.18636869 -0.43799648
  0.25157624 -0.6117461   0.51296467 -0.37451723  0.43568212 -0.35771978
  0.3930656   0.5386206  -0.40588623  0.2780188  -0.45951504 -0.5955405
 -0.04512744  0.3075207   0.26087195  0.46132892 -0.3920437   0.33386075
  0.10736641  0.22619851  0.37024072  0.18604062  0.31803185  0.25549084
 -0.47327623  0.3685147 ]"
114632,2546.png,"[ 0.25870478 -0.26513705  0.33026373 -0.21948023  0.24968223 -0.17406714
  0.3958072  -0.33230114  0.22685531 -0.45668682  0.38907218 -0.28534704
  0.24256726  0.2520686  -0.2637278   0.4144724  -0.54270357 -0.19750944
  0.34195873  0.29432017  0.24608079  0.30705583 -0.30179247  0.17313823
  0.31451887  0.4092504   0.13215142  0.38804057  0.33162826  0.19576159
 -0.57496434  0.35459337]"
119219,31714.png,"[-0.01777298 -0.2693602  -0.02595375 -0.26518768  0.0957506   0.04658914
 -0.12967135 -0.07113937  0.22100918 -0.01161947  0.12695579 -0.02519247
  0.08496937  0.16280486  0.19009247  0.02127855 -0.17667048  0.02414216
 -0.05732246  0.06781293  0.00754771  0.1089308  -0.18653545 -0.11663979
 -0.07583707  0.07184974  0.23742895 -0.00558262  0.14378765 -0.0380465
  0.029166    0.10509294]"
185464,130619.png,"[-0.08329268 -0.1761325   0.17478845 -0.13720728  0.13232721 -0.16903272
  0.33010435 -0.14989522  0.12115877 -0.31335586  0.07726689 -0.13335702
  0.15607707  0.35434514 -0.20867419  0.21417251 -0.32163984 -0.03407542
  0.20951807  0.25883487  0.07671215  0.31643307 -0.14496031  0.23570536
 -0.06867165  0.33277825  0.03414886  0.00802197 -0.01801863  0.07785042
 -0.25367045  0.07130045]"
43359,128158.png,"[ 3.0878942e-02 -7.1677908e-02  1.3208151e-01 -1.8903050e-01
 -1.6671522e-01  5.2356999e-03  5.4386750e-02 -2.1371797e-01
  8.4765434e-02 -1.8486707e-04  1.5356813e-01 -2.5425506e-01
  1.1320513e-01  2.4378231e-01  1.2136929e-01  5.7584841e-02
 -7.7294886e-02 -1.4754459e-01  4.9473386e-02  1.0197461e-02
  7.5214051e-02  1.2692267e-01 -4.5636319e-02 -1.2118577e-02
  2.9641166e-02  1.1196604e-02  1.0065613e-01  6.4128442e-03
  2.1456676e-02  1.6278632e-01 -2.1042752e-01  6.5388598e-02]"
511,104304.png,"[ 0.32110333 -0.38593248 -0.02241638 -0.10555619  0.17203876 -0.12355118
  0.12478615 -0.1348701   0.33943784  0.11125956  0.08804539 -0.13421115
  0.23917787  0.23697563 -0.20129839  0.01557017 -0.18596952 -0.29548573
  0.18132898  0.22185388  0.04640929  0.2758536  -0.05822819  0.13581596
  0.2928215   0.11397442 -0.0055303   0.07870187  0.21678023  0.16435923
 -0.07019648  0.21114704]"
14993,33334.png,"[-0.2636957  -0.05423333 -0.05513699 -0.11435546 -0.1323449   0.25750569
 -0.15854554  0.31760672 -0.12906636  0.01448515 -0.08503172  0.09269442
  0.04197794 -0.00984136  0.17296107 -0.05076348 -0.17518188  0.2345246
 -0.02751134 -0.19099608 -0.16389914 -0.04783072  0.2422465  -0.30005738
 -0.09351786 -0.08969177  0.0876331  -0.10455342 -0.17098513 -0.11747146
  0.2815616  -0.15390176]"
49963,136984.png,"[ 8.56227726e-02 -3.57198045e-02 -1.73333868e-01  2.59436965e-02
 -2.39039600e-01  2.46965468e-01 -7.95820355e-02  4.20669913e-01
 -5.69773503e-02  2.07578078e-01  1.03739649e-03 -2.10662201e-01
  4.65924144e-02  4.09934856e-02  1.06234655e-01 -1.18154243e-01
 -3.84562723e-02  3.27542901e-01 -6.45875856e-02 -5.65257780e-02
 -1.78368762e-04 -1.46170873e-02  5.59544340e-02 -1.46636054e-01
 -1.95706293e-01  4.60992567e-03 -9.84977931e-02 -7.76605904e-02
  1.47217497e-01 -1.83752924e-02 -3.80244553e-02 -8.01986828e-02]"
90635,191866.png,"[ 0.32378703 -0.5158353   0.4500505  -0.5542639   0.39467686 -0.19654508
  0.36444518 -0.2416616   0.4238577  -0.38322076  0.50048536 -0.42797637
  0.28742823  0.35447657 -0.26799163  0.33619133 -0.39119267 -0.3601079
  0.12457953  0.17200887  0.40678874  0.36725214 -0.39601076  0.3639518
  0.16359691  0.39415547  0.2914836   0.3442458   0.29346007  0.3569124
 -0.50396055  0.42908168]"
